PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
,20260605,,4,2,"Brooks, Tyler",,Right,BRK_BAN,"Whitman, Tanner",,Left,DOV_ANC,,1,Top,2,0,1,Changeup,Changeup,BallCalled,,,,,,,86.0,,,1750,48.6,,5.62,1.94,6.16,,11.0,12.5,2.65,-1.55,,-6.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,4,3,"Brooks, Tyler",,Right,BRK_BAN,"Whitman, Tanner",,Left,DOV_ANC,,1,Top,2,1,1,Four-Seam,Four-Seam,InPlay,,LineDrive,Double,,,,93.7,,,2385,24.6,,6.0,1.93,6.38,,17.5,8.0,3.35,-0.12,,-5.6,0.7,,79.5,14.4,11.5,,,,,351.2,351.2,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,LineDrive,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,5,1,"Brooks, Tyler",,Right,BRK_BAN,"Cho, Daniel",,Right,DOV_ANC,,1,Top,2,0,0,Four-Seam,Four-Seam,FoulBallNotFieldable,,,,,,,92.2,,,2235,26.4,,5.81,1.85,6.19,,17.3,8.6,2.24,-0.2,,-6.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,5,2,"Brooks, Tyler",,Right,BRK_BAN,"Cho, Daniel",,Right,DOV_ANC,,1,Top,2,0,1,Slider,Slider,BallCalled,,,,,,,84.6,,,2348,301.3,,5.72,1.91,6.54,,2.5,-4.1,3.18,0.89,,-4.7,-0.8,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,5,3,"Brooks, Tyler",,Right,BRK_BAN,"Cho, Daniel",,Right,DOV_ANC,,1,Top,2,1,1,Four-Seam,Four-Seam,BallCalled,,,,,,,93.4,,,2270,24.2,,5.94,1.92,6.3,,17.8,8.0,3.75,0.08,,-5.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,5,4,"Brooks, Tyler",,Right,BRK_BAN,"Cho, Daniel",,Right,DOV_ANC,,1,Top,2,2,1,Four-Seam,Four-Seam,StrikeSwinging,,,,,,,93.2,,,2210,20.1,,5.8,1.84,6.2,,18.2,6.7,1.91,0.15,,-6.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,5,5,"Brooks, Tyler",,Right,BRK_BAN,"Cho, Daniel",,Right,DOV_ANC,,1,Top,2,2,2,Four-Seam,Four-Seam,InPlay,,FlyBall,Single,,,,92.5,,,2245,19.7,,5.75,1.9,6.47,,17.8,6.4,2.48,0.18,,-6.6,0.3,,75.0,38.4,-10.5,,,,,340,340,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,FlyBall,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,6,1,"Brooks, Tyler",,Right,BRK_BAN,"Beckett, Ryan",,Right,DOV_ANC,,1,Top,2,0,0,Four-Seam,Four-Seam,BallCalled,,,,,,,93.2,,,2219,24.7,,5.75,1.95,6.25,,16.3,7.5,1.67,0.41,,-6.3,2.1,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,6,2,"Brooks, Tyler",,Right,BRK_BAN,"Beckett, Ryan",,Right,DOV_ANC,,1,Top,2,1,0,Four-Seam,Four-Seam,StrikeCalled,,,,,,,92.6,,,2224,13.9,,5.72,1.76,5.93,,19.9,4.9,2.23,0.06,,-6.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,6,3,"Brooks, Tyler",,Right,BRK_BAN,"Beckett, Ryan",,Right,DOV_ANC,,1,Top,2,1,1,Four-Seam,Four-Seam,BallCalled,,,,,,,94.5,,,2334,28.5,,6.1,1.82,6.19,,18.6,10.1,2.77,-1.17,,-6.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,6,4,"Brooks, Tyler",,Right,BRK_BAN,"Beckett, Ryan",,Right,DOV_ANC,,1,Top,2,2,1,Slider,Slider,InPlay,,FlyBall,Out,1,,,83.3,,,2478,276.4,,5.78,2.07,6.13,,0.5,-4.0,3.68,-0.01,,-5.3,-0.1,,84.9,32.6,-45,,,,,195.8,195.8,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,FlyBall,,,,,"Boyd, Marcus",,Right,BRK_BAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,1,1,"Halstrom, Owen",,Left,DOV_ANC,"Callahan, Derek",,Right,BRK_BAN,,1,Bottom,0,0,0,Four-Seam,Four-Seam,HitByPitch,,,,,,,90.0,,,2046,328.5,,6.09,-1.82,6.29,,14.3,-8.8,1.52,-0.48,,-6.6,-2.5,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,2,1,"Halstrom, Owen",,Left,DOV_ANC,"Whitfield, Owen",,Right,BRK_BAN,,1,Bottom,0,0,0,Four-Seam,Four-Seam,BallCalled,,,,,,,88.7,,,2048,334.7,,5.8,-1.94,6.32,,12.4,-5.9,3.45,-0.73,,-6.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,2,2,"Halstrom, Owen",,Left,DOV_ANC,"Whitfield, Owen",,Right,BRK_BAN,,1,Bottom,0,1,0,Four-Seam,Four-Seam,InPlay,,GroundBall,Single,,,,89.8,,,2072,341.6,,5.88,-1.93,6.26,,13.5,-4.5,2.29,-0.35,,-6.8,-0.5,,106.4,-12.1,11.2,,,,,62.7,62.7,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,GroundBall,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,3,1,"Halstrom, Owen",,Left,DOV_ANC,"Reyes, Julian",,Right,BRK_BAN,,1,Bottom,0,0,0,Changeup,Changeup,InPlay,,GroundBall,Single,,,,82.7,,,1717,309.1,,5.9,-1.8,6.13,,6.6,-8.1,2.06,0.17,,-4.6,-1.0,,91.0,-0.6,-34.2,,,,,150.7,150.7,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,GroundBall,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,4,1,"Halstrom, Owen",,Left,DOV_ANC,"Pike, Jordan",,Left,BRK_BAN,,1,Bottom,0,0,0,Four-Seam,Four-Seam,BallCalled,,,,,,,88.9,,,2028,329.7,,5.77,-1.81,6.01,,12.8,-7.5,1.91,-1.21,,-5.6,-1.4,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,4,2,"Halstrom, Owen",,Left,DOV_ANC,"Pike, Jordan",,Left,BRK_BAN,,1,Bottom,0,1,0,Changeup,Changeup,StrikeCalled,,,,,,,82.3,,,1755,305.9,,5.75,-1.9,6.15,,7.0,-9.7,2.8,-0.15,,-6.1,-2.4,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,4,3,"Halstrom, Owen",,Left,DOV_ANC,"Pike, Jordan",,Left,BRK_BAN,,1,Bottom,0,1,1,Changeup,Changeup,StrikeCalled,,,,,,,80.6,,,1742,316.6,,5.82,-1.96,6.21,,8.1,-7.6,1.88,-0.51,,-5.8,-1.3,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,4,4,"Halstrom, Owen",,Left,DOV_ANC,"Pike, Jordan",,Left,BRK_BAN,,1,Bottom,0,1,2,Slider,Slider,BallCalled,,,,,,,82.1,,,2277,78.8,,5.68,-1.91,6.32,,0.8,4.2,1.84,-1.3,,-5.7,-0.2,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,4,5,"Halstrom, Owen",,Left,DOV_ANC,"Pike, Jordan",,Left,BRK_BAN,,1,Bottom,0,2,2,Four-Seam,Four-Seam,BallCalled,,,,,,,90.0,,,2146,328.7,,6.02,-1.87,5.81,,11.2,-6.8,2.89,1.09,,-5.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,4,6,"Halstrom, Owen",,Left,DOV_ANC,"Pike, Jordan",,Left,BRK_BAN,,1,Bottom,0,3,2,Four-Seam,Four-Seam,BallCalled,Walk,,,,,,90.0,,,2053,332.4,,5.99,-1.82,6.16,,13.6,-7.1,3.8,0.39,,-5.6,-0.9,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,5,1,"Halstrom, Owen",,Left,DOV_ANC,"Boyd, Marcus",,Right,BRK_BAN,,1,Bottom,0,0,0,Slider,Slider,FoulBallNotFieldable,,,,,,,79.4,,,2314,59.6,,5.78,-2.05,6.17,,1.4,2.4,3.16,0.58,,-4.6,1.1,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20260605,,5,2,"Halstrom, Owen",,Left,DOV_ANC,"Boyd, Marcus",,Right,BRK_BAN,,1,Bottom,0,0,1,Slider,Slider,BallCalled,,,,,,,80.2,,,2344,86.0,,5.86,-1.9,6.28,,0.4,5.9,2.11,-1.25,,-4.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,BRK_BAN,DOV_ANC,BanditsBallpark,,,20260605-BanditsBallpark-1,,,,,,,,,,,,,,,,,,,,,,"Cho, Daniel",,Right,DOV_ANC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
